unit_m,  c_time,       chm_s, qcrs_s, bmso_s, Tb_s,Tbl_s,  vsat_s, voc_stat_s, dv_dyn_s, vb_s, ib_s, ib_in_s, ib_charge_s, ioc_s, sat_s, dq_s, soc_s, reset_s,,,,,,,,,,,,,,,,,,,,,
unit_sim,74770665.504,0,390240,0,11.4325,11.4325,13.74573,13.12056,0.35813,13.71399,31.173,31.173,31.173,20.255,0,-95913.2,0.71564,0, ,,,,,,,,,,,,,,,,,,,,
unit_sim,74770665.704,0,390240,0,11.4325,11.4325,13.74573,13.12057,0.35503,13.71091,30.488,30.977,30.977,20.255,0,-95907.1,0.71566,0, ,,,,,,,,,,,,,,,,,,,,
unit_sim,74770665.904,0,390240,0,11.4325,11.4325,13.74573,13.12058,0.35666,13.71254,30.831,30.977,30.977,20.255,0,-95900.9,0.71568,0, ,,,,,,,,,,,,,,,,,,,,
unit_sim,74770666.104,0,390240,0,11.4325,11.4325,13.74573,13.12059,0.35942,13.71531,31.418,30.733,30.733,20.255,0,-95894.7,0.71569,0, ,,,,,,,,,,,,,,,,,,,,
unit_sim,74770666.304,0,390240,0,11.4325,11.4325,13.74573,13.1206,0.35813,13.71402,31.124,30.782,30.782,20.255,0,-95888.5,0.71571,0, ,,,,,,,,,,,,,,,,,,,,
unit_sim,74770666.504,0,390240,0,11.4325,11.4325,13.74573,13.12061,0.35661,13.71251,30.782,30.733,30.733,20.255,0,-95882.4,0.71573,0, ,,,,,,,,,,,,,,,,,,,,
unit_sim,74770666.704,0,390240,0,11.4325,11.4325,13.74573,13.12062,0.35734,13.71324,30.928,30.684,30.684,20.255,0,-95876.2,0.71575,0, ,,,,,,,,,,,,,,,,,,,,
unit_sim,74770666.904,0,390240,0,11.4325,11.4325,13.74573,13.12063,0.35874,13.71465,31.222,31.026,31.026,20.255,0,-95870,0.71577,0, ,,,,,,,,,,,,,,,,,,,,
unit_sim,74770667.104,0,390240,0,11.4325,11.4325,13.74573,13.12065,0.3588,13.71471,31.222,30.928,30.928,20.254,0,-95863.8,0.71579,0, ,,,,,,,,,,,,,,,,,,,,
unit_sim,74770667.304,0,390240,0,11.4325,11.4325,13.74573,13.12066,0.35999,13.7159,31.466,30.635,30.635,20.254,0,-95857.6,0.7158,0, ,,,,,,,,,,,,,,,,,,,,
unit_sim,74770667.504,0,390240,0,11.4325,11.4325,13.74573,13.12067,0.35756,13.71349,30.928,30.977,30.977,20.254,0,-95851.4,0.71582,0, ,,,,,,,,,,,,,,,,,,,,
unit_sim,74770667.704,0,390240,0,11.4325,11.4325,13.74573,13.12068,0.35695,13.71287,30.782,30.928,30.928,20.254,0,-95845.2,0.71584,0, ,,,,,,,,,,,,,,,,,,,,
unit_sim,74770667.904,0,390240,0,11.4325,11.4325,13.74573,13.12069,0.35722,13.71316,30.831,30.342,30.342,20.254,0,-95839.1,0.71586,0, ,,,,,,,,,,,,,,,,,,,,
unit_sim,74770668.104,0,390240,0,11.4325,11.4325,13.74573,13.1207,0.35705,13.71299,30.782,30.831,30.831,20.254,0,-95833,0.71588,0, ,,,,,,,,,,,,,,,,,,,,
unit_sim,74770668.304,0,390240,0,11.4325,11.4325,13.74573,13.12071,0.35868,13.71462,31.124,30.831,30.831,20.254,0,-95826.8,0.7159,0, ,,,,,,,,,,,,,,,,,,,,
unit_sim,74770668.504,0,390240,0,11.4325,11.4325,13.74573,13.12072,0.35986,13.71581,31.369,31.173,31.173,20.254,0,-95820.6,0.71591,0, ,,,,,,,,,,,,,,,,,,,,
unit_sim,74770668.704,0,390240,0,11.4325,11.4325,13.74573,13.12073,0.35586,13.71182,30.488,30.928,30.928,20.254,0,-95814.4,0.71593,0, ,,,,,,,,,,,,,,,,,,,,
unit_sim,74770668.904,0,390240,0,11.4325,11.4325,13.74573,13.12074,0.35681,13.71278,30.684,30.586,30.586,20.253,0,-95808.3,0.71595,0, ,,,,,,,,,,,,,,,,,,,,
unit_sim,74770669.104,0,390240,0,11.4325,11.4325,13.74573,13.12076,0.35844,13.71441,31.026,31.075,31.075,20.253,0,-95802.1,0.71597,0, ,,,,,,,,,,,,,,,,,,,,
unit_sim,74770669.304,0,390240,0,11.4325,11.4325,13.74573,13.12077,0.35962,13.7156,31.271,30.684,30.684,20.253,0,-95795.9,0.71599,0, ,,,,,,,,,,,,,,,,,,,,
unit_sim,74770669.504,0,390240,0,11.4325,11.4325,13.74573,13.12078,0.35923,13.71521,31.173,30.733,30.733,20.253,0,-95789.7,0.71601,0, ,,,,,,,,,,,,,,,,,,,,
unit_sim,74770669.704,0,390240,0,11.4325,11.4325,13.74573,13.12079,0.36041,13.71639,31.418,31.026,31.026,20.253,0,-95783.5,0.71602,0, ,,,,,,,,,,,,,,,,,,,,
unit_sim,74770669.904,0,390240,0,11.4325,11.4325,13.74573,13.1208,0.35799,13.71398,30.88,31.124,31.124,20.253,0,-95777.3,0.71604,0, ,,,,,,,,,,,,,,,,,,,,
unit_sim,74770670.104,0,390240,0,11.4325,11.4325,13.74573,13.12081,0.35894,13.71494,31.075,30.733,30.733,20.253,0,-95771.1,0.71606,0, ,,,,,,,,,,,,,,,,,,,,
unit_sim,74770670.304,0,390240,0,11.4325,11.4325,13.74573,13.12082,0.3581,13.7141,30.88,31.173,31.173,20.253,0,-95764.9,0.71608,0, ,,,,,,,,,,,,,,,,,,,,
unit_sim,74770670.504,0,390240,0,11.4325,11.4325,13.74573,13.12083,0.35815,13.71416,30.88,31.466,31.466,20.253,0,-95758.7,0.7161,0, ,,,,,,,,,,,,,,,,,,,,
unit_sim,74770670.704,0,390240,0,11.4325,11.4325,13.74573,13.12084,0.35956,13.71557,31.173,31.075,31.075,20.252,0,-95752.5,0.71612,0, ,,,,,,,,,,,,,,,,,,,,
unit_sim,74770670.904,0,390240,0,11.4325,11.4325,13.74573,13.12086,0.35804,13.71406,30.831,31.026,31.026,20.252,0,-95746.3,0.71613,0, ,,,,,,,,,,,,,,,,,,,,
unit_sim,74770671.104,0,390240,0,11.4325,11.4325,13.74573,13.12087,0.35877,13.71479,30.977,30.684,30.684,20.252,0,-95740.2,0.71615,0, ,,,,,,,,,,,,,,,,,,,,
unit_sim,74770671.304,0,390240,0,11.4325,11.4325,13.74573,13.12088,0.35837,13.7144,30.88,31.075,31.075,20.252,0,-95734,0.71617,0, ,,,,,,,,,,,,,,,,,,,,
unit_sim,74770671.504,0,390240,0,11.4325,11.4325,13.74573,13.12089,0.35797,13.71401,30.782,30.782,30.782,20.252,0,-95727.8,0.71619,0, ,,,,,,,,,,,,,,,,,,,,
unit_sim,74770671.704,0,390240,0,11.4325,11.4325,13.74573,13.1209,0.3578,13.71384,30.733,30.635,30.635,20.252,0,-95721.7,0.71621,0, ,,,,,,,,,,,,,,,,,,,,
unit_sim,74770671.904,0,390240,0,11.4325,11.4325,13.74573,13.12091,0.36055,13.71659,31.32,30.88,30.88,20.252,0,-95715.5,0.71623,0, ,,,,,,,,,,,,,,,,,,,,
unit_sim,74770672.104,0,390240,0,11.4325,11.4325,13.74573,13.12092,0.3588,13.71485,30.928,30.684,30.684,20.252,0,-95709.3,0.71624,0, ,,,,,,,,,,,,,,,,,,,,
unit_sim,74770672.304,0,390240,0,11.4325,11.4325,13.74573,13.12093,0.35863,13.71468,30.88,30.831,30.831,20.252,0,-95703.2,0.71626,0, ,,,,,,,,,,,,,,,,,,,,
unit_sim,74770672.504,0,390240,0,11.4325,11.4325,13.74573,13.12094,0.3571,13.71316,30.537,30.342,30.342,20.251,0,-95697.1,0.71628,0, ,,,,,,,,,,,,,,,,,,,,
unit_sim,74770672.704,0,390240,0,11.4325,11.4325,13.74573,13.12095,0.35737,13.71343,30.586,30.928,30.928,20.251,0,-95691,0.7163,0, ,,,,,,,,,,,,,,,,,,,,
unit_sim,74770672.904,0,390240,0,11.4325,11.4325,13.74573,13.12097,0.35651,13.71259,30.39,31.124,31.124,20.251,0,-95684.8,0.71632,0, ,,,,,,,,,,,,,,,,,,,,
unit_sim,74770673.104,0,390240,0,11.4325,11.4325,13.74573,13.12098,0.35656,13.71264,30.39,30.488,30.488,20.251,0,-95678.7,0.71633,0, ,,,,,,,,,,,,,,,,,,,,
unit_sim,74770673.304,0,390240,0,11.4325,11.4325,13.74573,13.12099,0.35908,13.71517,30.928,30.88,30.88,20.251,0,-95672.6,0.71635,0, ,,,,,,,,,,,,,,,,,,,,
unit_sim,74770673.504,0,390240,0,11.4325,11.4325,13.74573,13.121,0.35891,13.715,30.88,30.88,30.88,20.251,0,-95666.4,0.71637,0, ,,,,,,,,,,,,,,,,,,,,
unit_sim,74770673.704,0,390240,0,11.4325,11.4325,13.74573,13.12101,0.35851,13.7146,30.782,30.782,30.782,20.251,0,-95660.3,0.71639,0, ,,,,,,,,,,,,,,,,,,,,
unit_sim,74770673.904,0,390240,0,11.4325,11.4325,13.74573,13.12102,0.35653,13.71263,30.342,30.88,30.88,20.251,0,-95654.1,0.71641,0, ,,,,,,,,,,,,,,,,,,,,
unit_sim,74770674.104,0,390240,0,11.4325,11.4325,13.74573,13.12103,0.35905,13.71516,30.88,30.439,30.439,20.251,0,-95648,0.71643,0, ,,,,,,,,,,,,,,,,,,,,
unit_sim,74770674.304,0,390240,0,11.4325,11.4325,13.74573,13.12104,0.35865,13.71476,30.782,30.635,30.635,20.25,0,-95641.9,0.71644,0, ,,,,,,,,,,,,,,,,,,,,
unit_sim,74770674.504,0,390240,0,11.4325,11.4325,13.74573,13.12105,0.35802,13.71414,30.635,30.635,30.635,20.25,0,-95635.8,0.71646,0, ,,,,,,,,,,,,,,,,,,,,
unit_sim,74770674.704,0,390240,0,11.4325,11.4325,13.74573,13.12107,0.35761,13.71374,30.537,30.782,30.782,20.25,0,-95629.6,0.71648,0, ,,,,,,,,,,,,,,,,,,,,
unit_sim,74770674.904,0,390240,0,11.4325,11.4325,13.74573,13.12108,0.35901,13.71514,30.831,30.684,30.684,20.25,0,-95623.5,0.7165,0, ,,,,,,,,,,,,,,,,,,,,
unit_sim,74770675.104,0,390240,0,11.4325,11.4325,13.74573,13.12109,0.35748,13.71362,30.488,31.026,31.026,20.25,0,-95617.4,0.71652,0, ,,,,,,,,,,,,,,,,,,,,
unit_sim,74770675.304,0,390240,0,11.4325,11.4325,13.74573,13.1211,0.35865,13.71479,30.733,31.173,31.173,20.25,0,-95611.2,0.71653,0, ,,,,,,,,,,,,,,,,,,,,
unit_sim,74770675.504,0,390240,0,11.4325,11.4325,13.74573,13.12111,0.3578,13.71395,30.537,31.075,31.075,20.25,0,-95605,0.71655,0, ,,,,,,,,,,,,,,,,,,,,
unit_sim,74770675.704,0,390240,0,11.4325,11.4325,13.74573,13.12112,0.3574,13.71355,30.439,30.684,30.684,20.25,0,-95598.9,0.71657,0, ,,,,,,,,,,,,,,,,,,,,
unit_sim,74770675.904,0,390240,0,11.4325,11.4325,13.74573,13.12113,0.36105,13.71721,31.222,30.635,30.635,20.25,0,-95592.8,0.71659,0, ,,,,,,,,,,,,,,,,,,,,
unit_sim,74770676.104,0,390240,0,11.4325,11.4325,13.74573,13.12114,0.35885,13.71501,30.733,30.39,30.39,20.249,0,-95586.6,0.71661,0, ,,,,,,,,,,,,,,,,,,,,
unit_sim,74770676.304,0,390240,0,11.4325,11.4325,13.74573,13.12115,0.35776,13.71393,30.488,30.928,30.928,20.249,0,-95580.5,0.71663,0, ,,,,,,,,,,,,,,,,,,,,
unit_sim,74770676.504,0,390240,0,11.4325,11.4325,13.74573,13.12116,0.35871,13.71488,30.684,30.977,30.977,20.249,0,-95574.4,0.71664,0, ,,,,,,,,,,,,,,,,,,,,
unit_sim,74770676.704,0,390240,0,11.4325,11.4325,13.74573,13.12117,0.35696,13.71313,30.293,30.488,30.488,20.249,0,-95568.3,0.71666,0, ,,,,,,,,,,,,,,,,,,,,
unit_sim,74770676.904,0,390240,0,11.4325,11.4325,13.74573,13.12119,0.35902,13.71521,30.733,30.733,30.733,20.249,0,-95562.2,0.71668,0, ,,,,,,,,,,,,,,,,,,,,
unit_sim,74770677.104,0,390240,0,11.4325,11.4325,13.74573,13.1212,0.35817,13.71436,30.537,30.39,30.39,20.249,0,-95556.1,0.7167,0, ,,,,,,,,,,,,,,,,,,,,
unit_sim,74770677.304,0,390240,0,11.4325,11.4325,13.74573,13.12121,0.35866,13.71485,30.635,30.439,30.439,20.249,0,-95550,0.71672,0, ,,,,,,,,,,,,,,,,,,,,
unit_sim,74770677.504,0,390240,0,11.4325,11.4325,13.74573,13.12122,0.35645,13.71265,30.146,30.831,30.831,20.249,0,-95543.9,0.71673,0, ,,,,,,,,,,,,,,,,,,,,
unit_sim,74770677.704,0,390240,0,11.4325,11.4325,13.74573,13.12123,0.36032,13.71652,30.977,30.488,30.488,20.249,0,-95537.7,0.71675,0, ,,,,,,,,,,,,,,,,,,,,
unit_sim,74770677.904,0,390240,0,11.4325,11.4325,13.74573,13.12124,0.35991,13.71612,30.88,30.439,30.439,20.248,0,-95531.6,0.71677,0, ,,,,,,,,,,,,,,,,,,,,
unit_sim,74770678.104,0,390240,0,11.4325,11.4325,13.74573,13.12125,0.35905,13.71527,30.684,30.733,30.733,20.248,0,-95525.5,0.71679,0, ,,,,,,,,,,,,,,,,,,,,
unit_sim,74770678.304,0,390240,0,11.4325,11.4325,13.74573,13.12126,0.35955,13.71577,30.782,30.733,30.733,20.248,0,-95519.3,0.71681,0, ,,,,,,,,,,,,,,,,,,,,
unit_sim,74770678.504,0,390240,0,11.4325,11.4325,13.74573,13.12127,0.35937,13.7156,30.733,30.977,30.977,20.248,0,-95513.2,0.71683,0, ,,,,,,,,,,,,,,,,,,,,
unit_sim,74770678.704,0,390240,0,11.4325,11.4325,13.74573,13.12128,0.36054,13.71678,30.977,30.684,30.684,20.248,0,-95507,0.71684,0, ,,,,,,,,,,,,,,,,,,,,
unit_sim,74770678.904,0,390240,0,11.4325,11.4325,13.74573,13.12129,0.35924,13.71548,30.684,30.39,30.39,20.248,0,-95500.9,0.71686,0, ,,,,,,,,,,,,,,,,,,,,
unit_sim,74770679.104,0,390240,0,11.4325,11.4325,13.74573,13.12131,0.36018,13.71642,30.88,30.977,30.977,20.248,0,-95494.8,0.71688,0, ,,,,,,,,,,,,,,,,,,,,
unit_sim,74770679.304,0,390240,0,11.4325,11.4325,13.74573,13.12132,0.36,13.71625,30.831,30.733,30.733,20.248,0,-95488.6,0.7169,0, ,,,,,,,,,,,,,,,,,,,,
unit_sim,74770679.504,0,390240,0,11.4325,11.4325,13.74573,13.12133,0.35982,13.71608,30.782,30.88,30.88,20.248,0,-95482.5,0.71692,0, ,,,,,,,,,,,,,,,,,,,,
unit_sim,74770679.704,0,390240,0,11.4325,11.4325,13.74573,13.12134,0.36032,13.71658,30.88,30.684,30.684,20.247,0,-95476.3,0.71693,0, ,,,,,,,,,,,,,,,,,,,,
unit_sim,74770679.904,0,390240,0,11.4325,11.4325,13.74573,13.12135,0.35991,13.71618,30.782,30.537,30.537,20.247,0,-95470.2,0.71695,0, ,,,,,,,,,,,,,,,,,,,,
unit_sim,74770680.104,0,390240,0,11.4325,11.4325,13.74573,13.12136,0.36041,13.71668,30.88,30.684,30.684,20.247,0,-95464,0.71697,0, ,,,,,,,,,,,,,,,,,,,,
unit_sim,74770680.304,0,390240,0,11.4325,11.4325,13.74573,13.12137,0.35888,13.71515,30.537,30.097,30.097,20.247,0,-95458,0.71699,0, ,,,,,,,,,,,,,,,,,,,,
unit_sim,74770680.504,0,390240,0,11.4325,11.4325,13.74573,13.12138,0.35936,13.71565,30.635,30.635,30.635,20.247,0,-95451.9,0.71701,0, ,,,,,,,,,,,,,,,,,,,,
unit_sim,74770680.704,0,390240,0,11.4325,11.4325,13.74573,13.12139,0.35895,13.71524,30.537,30.439,30.439,20.247,0,-95445.8,0.71703,0, ,,,,,,,,,,,,,,,,,,,,
unit_sim,74770680.904,0,390240,0,11.4325,11.4325,13.74573,13.1214,0.36012,13.71641,30.782,30.782,30.782,20.247,0,-95439.6,0.71704,0, ,,,,,,,,,,,,,,,,,,,,
unit_sim,74770681.104,0,390240,0,11.4325,11.4325,13.74573,13.12142,0.36016,13.71646,30.782,30.537,30.537,20.247,0,-95433.5,0.71706,0, ,,,,,,,,,,,,,,,,,,,,
unit_sim,74770681.304,0,390240,0,11.4325,11.4325,13.74573,13.12143,0.35976,13.71606,30.684,30.684,30.684,20.247,0,-95427.4,0.71708,0, ,,,,,,,,,,,,,,,,,,,,
unit_sim,74770681.504,0,390240,0,11.4325,11.4325,13.74573,13.12144,0.35845,13.71476,30.39,31.075,31.075,20.246,0,-95421.2,0.7171,0, ,,,,,,,,,,,,,,,,,,,,
unit_sim,74770681.704,0,390240,0,11.4325,11.4325,13.74573,13.12145,0.35872,13.71503,30.439,30.831,30.831,20.246,0,-95415.1,0.71712,0, ,,,,,,,,,,,,,,,,,,,,
unit_sim,74770681.904,0,390240,0,11.4325,11.4325,13.74573,13.12146,0.36033,13.71665,30.782,30.831,30.831,20.246,0,-95409,0.71713,0, ,,,,,,,,,,,,,,,,,,,,
unit_sim,74770682.104,0,390240,0,11.4325,11.4325,13.74573,13.12147,0.3615,13.71783,31.026,30.488,30.488,20.246,0,-95402.8,0.71715,0, ,,,,,,,,,,,,,,,,,,,,
unit_sim,74770682.304,0,390240,0,11.4325,11.4325,13.74573,13.12148,0.35952,13.71585,30.586,30.733,30.733,20.246,0,-95396.7,0.71717,0, ,,,,,,,,,,,,,,,,,,,,
unit_sim,74770682.504,0,390240,0,11.4325,11.4325,13.74573,13.12149,0.35956,13.7159,30.586,30.341,30.341,20.246,0,-95390.6,0.71719,0, ,,,,,,,,,,,,,,,,,,,,
unit_sim,74770682.704,0,390240,0,11.4325,11.4325,13.74573,13.1215,0.35983,13.71617,30.635,30.977,30.977,20.246,0,-95384.5,0.71721,0, ,,,,,,,,,,,,,,,,,,,,
unit_sim,74770682.904,0,390240,0,11.4325,11.4325,13.74573,13.12151,0.35919,13.71554,30.488,30.293,30.293,20.246,0,-95378.4,0.71722,0, ,,,,,,,,,,,,,,,,,,,,
unit_sim,74770683.104,0,390240,0,11.4325,11.4325,13.74573,13.12153,0.35946,13.71581,30.537,30.733,30.733,20.246,0,-95372.3,0.71724,0, ,,,,,,,,,,,,,,,,,,,,
unit_sim,74770683.304,0,390240,0,11.4325,11.4325,13.74573,13.12154,0.35814,13.7145,30.244,30.831,30.831,20.245,0,-95366.2,0.71726,0, ,,,,,,,,,,,,,,,,,,,,
unit_sim,74770683.504,0,390240,0,11.4325,11.4325,13.74573,13.12155,0.35886,13.71523,30.39,30.635,30.635,20.245,0,-95360.1,0.71728,0, ,,,,,,,,,,,,,,,,,,,,
unit_sim,74770683.704,0,390240,0,11.4325,11.4325,13.74573,13.12156,0.35935,13.71572,30.488,30.586,30.586,20.245,0,-95354,0.7173,0, ,,,,,,,,,,,,,,,,,,,,
unit_sim,74770683.904,0,390240,0,11.4325,11.4325,13.74573,13.12157,0.35916,13.71554,30.439,30.586,30.586,20.245,0,-95347.9,0.71732,0, ,,,,,,,,,,,,,,,,,,,,
unit_sim,74770684.104,0,390240,0,11.4325,11.4325,13.74573,13.12158,0.35942,13.71581,30.488,30.39,30.39,20.245,0,-95341.8,0.71733,0, ,,,,,,,,,,,,,,,,,,,,
unit_sim,74770684.304,0,390240,0,11.4325,11.4325,13.74573,13.12159,0.35901,13.7154,30.39,30.733,30.733,20.245,0,-95335.7,0.71735,0, ,,,,,,,,,,,,,,,,,,,,
unit_sim,74770684.504,0,390240,0,11.4325,11.4325,13.74573,13.1216,0.3595,13.71589,30.488,30.586,30.586,20.245,0,-95329.6,0.71737,0, ,,,,,,,,,,,,,,,,,,,,
unit_sim,74770684.704,0,390240,0,11.4325,11.4325,13.74573,13.12161,0.35864,13.71504,30.293,30.097,30.097,20.245,0,-95323.6,0.71739,0, ,,,,,,,,,,,,,,,,,,,,
unit_sim,74770684.904,0,390240,0,11.4325,11.4325,13.74573,13.12162,0.35912,13.71552,30.39,30.244,30.244,20.245,0,-95317.5,0.71741,0, ,,,,,,,,,,,,,,,,,,,,
unit_sim,74770685.104,0,390240,0,11.4325,11.4325,13.74573,13.12163,0.35848,13.71489,30.244,30.488,30.488,20.245,0,-95311.5,0.71742,0, ,,,,,,,,,,,,,,,,,,,,
unit_sim,74770685.304,0,390240,0,11.4325,11.4325,13.74573,13.12165,0.36166,13.71808,30.928,30.635,30.635,20.244,0,-95305.3,0.71744,0, ,,,,,,,,,,,,,,,,,,,,
unit_sim,74770685.504,0,390240,0,11.4325,11.4325,13.74573,13.12166,0.35946,13.71588,30.439,30.195,30.195,20.244,0,-95299.3,0.71746,0, ,,,,,,,,,,,,,,,,,,,,
unit_sim,74770685.704,0,390240,0,11.4325,11.4325,13.74573,13.12167,0.36039,13.71682,30.635,30.684,30.684,20.244,0,-95293.1,0.71748,0, ,,,,,,,,,,,,,,,,,,,,
unit_sim,74770685.904,0,390240,0,11.4325,11.4325,13.74573,13.12168,0.36065,13.71709,30.684,30.195,30.195,20.244,0,-95287.1,0.7175,0, ,,,,,,,,,,,,,,,,,,,,
unit_sim,74770686.104,0,390240,0,11.4325,11.4325,13.74573,13.12169,0.36137,13.7178,30.831,30.635,30.635,20.244,0,-95280.9,0.71751,0, ,,,,,,,,,,,,,,,,,,,,
unit_sim,74770686.304,0,390240,0,11.4325,11.4325,13.74573,13.1217,0.35916,13.7156,30.342,30.684,30.684,20.244,0,-95274.8,0.71753,0, ,,,,,,,,,,,,,,,,,,,,
unit_sim,74770686.504,0,390240,0,11.4325,11.4325,13.74573,13.12171,0.36054,13.71699,30.635,30.342,30.342,20.244,0,-95268.7,0.71755,0, ,,,,,,,,,,,,,,,,,,,,
unit_sim,74770686.704,0,390240,0,11.4325,11.4325,13.74573,13.12172,0.36148,13.71793,30.831,30.488,30.488,20.244,0,-95262.6,0.71757,0, ,,,,,,,,,,,,,,,,,,,,
unit_sim,74770686.904,0,390240,0,11.4325,11.4325,13.74573,13.12173,0.35949,13.71595,30.39,30.439,30.439,20.244,0,-95256.6,0.71759,0, ,,,,,,,,,,,,,,,,,,,,
unit_sim,74770687.104,0,390240,0,11.4325,11.4325,13.74573,13.12174,0.3602,13.71667,30.537,30.635,30.635,20.243,0,-95250.4,0.7176,0, ,,,,,,,,,,,,,,,,,,,,
unit_sim,74770687.304,0,390240,0,11.4325,11.4325,13.74573,13.12175,0.36092,13.71739,30.684,30.684,30.684,20.243,0,-95244.3,0.71762,0, ,,,,,,,,,,,,,,,,,,,,
unit_sim,74770687.504,0,390240,0,11.4325,11.4325,13.74573,13.12177,0.35916,13.71563,30.293,30.831,30.831,20.243,0,-95238.2,0.71764,0, ,,,,,,,,,,,,,,,,,,,,
unit_sim,74770687.704,0,390240,0,11.4325,11.4325,13.74573,13.12178,0.361,13.71748,30.684,30.684,30.684,20.243,0,-95232.1,0.71766,0, ,,,,,,,,,,,,,,,,,,,,
unit_sim,74770687.904,0,390240,0,11.4325,11.4325,13.74573,13.12179,0.35811,13.71459,30.048,30.733,30.733,20.243,0,-95226,0.71768,0, ,,,,,,,,,,,,,,,,,,,,
unit_sim,74770688.104,0,390240,0,11.4325,11.4325,13.74573,13.1218,0.36174,13.71824,30.831,30.195,30.195,20.243,0,-95219.9,0.71769,0, ,,,,,,,,,,,,,,,,,,,,
unit_sim,74770688.304,0,390240,0,11.4325,11.4325,13.74573,13.12181,0.35953,13.71603,30.342,30.782,30.782,20.243,0,-95213.8,0.71771,0, ,,,,,,,,,,,,,,,,,,,,
unit_sim,74770688.504,0,390240,0,11.4325,11.4325,13.74573,13.12182,0.35956,13.71607,30.342,30.635,30.635,20.243,0,-95207.7,0.71773,0, ,,,,,,,,,,,,,,,,,,,,
unit_sim,74770688.704,0,390240,0,11.4325,11.4325,13.74573,13.12183,0.35938,13.71588,30.293,30.439,30.439,20.243,0,-95201.7,0.71775,0, ,,,,,,,,,,,,,,,,,,,,
unit_sim,74770688.904,0,390240,0,11.4325,11.4325,13.74573,13.12184,0.35986,13.71637,30.39,30.733,30.733,20.242,0,-95195.6,0.71777,0, ,,,,,,,,,,,,,,,,,,,,
unit_sim,74770689.104,0,390240,0,11.4325,11.4325,13.74573,13.12185,0.36057,13.71709,30.537,30.39,30.39,20.242,0,-95189.5,0.71779,0, ,,,,,,,,,,,,,,,,,,,,
unit_sim,74770689.304,0,390240,0,11.4325,11.4325,13.74573,13.12186,0.35993,13.71646,30.39,30.537,30.537,20.242,0,-95183.4,0.7178,0, ,,,,,,,,,,,,,,,,,,,,
unit_sim,74770689.504,0,390240,0,11.4325,11.4325,13.74573,13.12187,0.35997,13.7165,30.39,30.488,30.488,20.242,0,-95177.3,0.71782,0, ,,,,,,,,,,,,,,,,,,,,
unit_sim,74770689.704,0,390240,0,11.4325,11.4325,13.74573,13.12189,0.3609,13.71744,30.586,30.244,30.244,20.242,0,-95171.2,0.71784,0, ,,,,,,,,,,,,,,,,,,,,
unit_sim,74770689.904,0,390240,0,11.4325,11.4325,13.74573,13.1219,0.35891,13.71545,30.146,30.39,30.39,20.242,0,-95165.2,0.71786,0, ,,,,,,,,,,,,,,,,,,,,
unit_sim,74770690.104,0,390240,0,11.4325,11.4325,13.74573,13.12191,0.36051,13.71706,30.488,30.733,30.733,20.242,0,-95159.1,0.71788,0, ,,,,,,,,,,,,,,,,,,,,
unit_sim,74770690.304,0,390240,0,11.4325,11.4325,13.74573,13.12192,0.36033,13.71688,30.439,30.39,30.39,20.242,0,-95153,0.71789,0, ,,,,,,,,,,,,,,,,,,,,
unit_sim,74770690.504,0,390240,0,11.4325,11.4325,13.74573,13.12193,0.36104,13.71759,30.586,30.439,30.439,20.242,0,-95146.9,0.71791,0, ,,,,,,,,,,,,,,,,,,,,
unit_sim,74770690.704,0,390240,0,11.4325,11.4325,13.74573,13.12194,0.35994,13.71651,30.342,30.146,30.146,20.241,0,-95140.9,0.71793,0, ,,,,,,,,,,,,,,,,,,,,
unit_sim,74770690.904,0,390240,0,11.4325,11.4325,13.74573,13.12195,0.36042,13.71699,30.439,30.39,30.39,20.241,0,-95134.8,0.71795,0, ,,,,,,,,,,,,,,,,,,,,
unit_sim,74770691.104,0,390240,0,11.4325,11.4325,13.74573,13.12196,0.36068,13.71726,30.488,30.733,30.733,20.241,0,-95128.7,0.71797,0, ,,,,,,,,,,,,,,,,,,,,
unit_sim,74770691.304,0,390240,0,11.4325,11.4325,13.74573,13.12197,0.36027,13.71685,30.39,30.586,30.586,20.241,0,-95122.6,0.71798,0, ,,,,,,,,,,,,,,,,,,,,
unit_sim,74770691.504,0,390240,0,11.4325,11.4325,13.74573,13.12198,0.36233,13.71892,30.831,30.195,30.195,20.241,0,-95116.5,0.718,0, ,,,,,,,,,,,,,,,,,,,,
unit_sim,74770691.704,0,390240,0,11.4325,11.4325,13.74573,13.12199,0.35989,13.71648,30.293,30.928,30.928,20.241,0,-95110.4,0.71802,0, ,,,,,,,,,,,,,,,,,,,,
unit_sim,74770691.904,0,390240,0,11.4325,11.4325,13.74573,13.12201,0.36218,13.71877,30.782,30.733,30.733,20.241,0,-95104.3,0.71804,0, ,,,,,,,,,,,,,,,,,,,,
unit_sim,74770692.104,0,390240,0,11.4325,11.4325,13.74573,13.12202,0.36109,13.71769,30.537,30.439,30.439,20.241,0,-95098.2,0.71806,0, ,,,,,,,,,,,,,,,,,,,,
unit_sim,74770692.304,0,390240,0,11.4325,11.4325,13.74573,13.12203,0.36112,13.71773,30.537,30.342,30.342,20.24,0,-95092.1,0.71807,0, ,,,,,,,,,,,,,,,,,,,,
unit_sim,74770692.504,0,390240,0,11.4325,11.4325,13.74573,13.12204,0.36026,13.71687,30.342,30.733,30.733,20.24,0,-95086,0.71809,0, ,,,,,,,,,,,,,,,,,,,,
