unit_s,c_time,res,user_sel,   cc_dif,  ibmh,ibnh,ibmm,ibnm,ibm,   ib_diff, ib_diff_f,    voc_soc,e_w,e_w_f,  ib_sel_stat,ib_h,ib_s,mib,ib, vb_sel,vb_h,vb_s,mvb,vb,  Tb_h,Tb_s,mtb,Tb_f,   fltw, falw, ib_rate, ib_quiet, tb_sel, ccd_thr, ewh_thr, ewl_thr, ibd_thr, ibq_thr, preserving
unit_sel,74770699.504,0,1,0.2714461,30.48824,30.66694,30.48824,30.48824,30.48824,-0.1787,-0.03795,13.12258,-0.10283,-0.11669,1,30.48824,30.48824,0,30.48824,1,13.84684,13.71821,0,13.84684,11.43,11.43,0,11.43,1024,16,-0.05,0.003,1,0.2,0.394,-0.492,10,0.005,0
unit_sel,74770699.704,0,1,0.271428,30.53714,30.81367,30.53714,30.53714,30.53714,-0.27654,-0.04541,13.12259,-0.13597,-0.11743,1,30.53714,30.53714,0,30.53714,1,13.86828,13.71937,0,13.86828,11.43,11.43,0,11.43,0,16,0.534,0.01,1,0.2,0.394,-0.492,10,0.005,0
unit_sel,74770699.904,0,1,0.2713087,30.68388,30.56913,30.68388,30.68388,30.68388,0.11475,-0.04767,13.1226,-0.08155,-0.11731,1,30.68388,30.68388,0,30.68388,1,13.86399,13.71805,0,13.86399,11.43,11.43,0,11.43,0,16,-0.045,0.02,1,0.2,0.394,-0.492,10,0.005,0
unit_sel,74770700.104,0,1,0.2712905,30.3415,30.03111,30.3415,30.3415,30.3415,0.3104,-0.02699,13.12261,-0.11807,-0.11797,1,30.3415,30.3415,0,30.3415,1,13.82541,13.72012,0,13.82541,11.43,11.43,0,11.43,0,16,-0.92,0.015,1,0.2,0.394,-0.492,10,0.005,0
unit_sel,74770700.304,0,1,0.2712724,30.63496,30.4713,30.63496,30.63496,30.63496,0.16366,-0.02046,13.12263,-0.09186,-0.11706,1,30.63496,30.63496,0,30.63496,1,13.82541,13.7206,0,13.82541,11.43,11.43,0,11.43,1024,16,0.584,0.005,1,0.2,0.394,-0.492,10,0.005,0
unit_sel,74770700.504,0,1,0.2712543,29.99911,30.08001,29.99911,29.99911,29.99911,-0.0809,-0.01618,13.12264,-0.11844,-0.11682,1,29.99911,29.99911,0,29.99911,1,13.85541,13.71974,0,13.85541,11.43,11.43,0,11.43,1024,16,-0.955,-0.001,1,0.2,0.394,-0.492,10,0.005,0
unit_sel,74770700.704,0,1,0.2712362,30.48823,30.4713,30.48823,30.48823,30.48823,0.01693,-0.00729,13.12265,-0.13014,-0.11767,1,30.48823,30.48823,0,30.48823,1,13.83827,13.7209,0,13.83827,11.43,11.43,0,11.43,0,16,0.416,-0.021,1,0.2,0.394,-0.492,10,0.005,0
unit_sel,74770700.904,0,1,0.2712181,30.24368,30.71586,30.24368,30.24368,30.24368,-0.47219,-0.00938,13.12266,-0.09987,-0.11726,1,30.24368,30.24368,0,30.24368,1,13.82112,13.72117,0,13.82112,11.43,11.43,0,11.43,0,16,0.378,-0.016,1,0.2,0.394,-0.492,10,0.005,0
unit_sel,74770701.104,0,1,0.2712001,30.63497,30.61804,30.63497,30.63497,30.63497,0.01693,-0.00835,13.12267,-0.11901,-0.11696,1,30.63497,30.63497,0,30.63497,1,13.85113,13.71918,0,13.85113,11.43,11.43,0,11.43,0,16,0.142,-0.011,1,0.2,0.394,-0.492,10,0.005,0
unit_sel,74770701.304,0,1,0.271182,30.48823,30.22675,30.48823,30.48823,30.48823,0.26148,-0.00062,13.12268,-0.13589,-0.11777,1,30.48823,30.48823,0,30.48823,1,13.85541,13.71944,0,13.85541,11.43,11.43,0,11.43,0,16,-0.405,-0.007,1,0.2,0.394,-0.492,10,0.005,0
unit_sel,74770701.504,0,1,0.2711639,30.29258,30.81368,30.29258,30.29258,30.29258,-0.5211,-0.01628,13.12269,-0.10088,-0.1178,1,30.29258,30.29258,0,30.29258,1,13.79968,13.72015,0,13.79968,11.43,11.43,0,11.43,1024,16,0.576,0.001,1,0.2,0.394,-0.492,10,0.005,0
unit_sel,74770701.704,0,1,0.2711458,30.14585,30.61804,30.14585,30.14585,30.14585,-0.47219,-0.02181,13.1227,-0.15184,-0.11776,1,30.14585,30.14585,0,30.14585,1,13.85541,13.72064,0,13.85541,11.43,11.43,0,11.43,0,16,-0.113,0.018,1,0.2,0.394,-0.492,10,0.005,0
unit_sel,74770701.904,0,1,0.2713727,30.39041,30.52022,30.39041,30.39041,30.39041,-0.12981,-0.0194,13.12271,-0.1703,-0.11953,1,30.39041,30.39041,0,30.39041,1,13.81683,13.71932,0,13.81683,11.43,11.43,0,11.43,0,16,-0.395,0.011,1,0.2,0.394,-0.492,10,0.005,0
unit_sel,74770702.104,0,1,0.2713546,30.43932,30.47131,30.43932,30.43932,30.43932,-0.03199,-0.0218,13.12272,-0.101,-0.11855,1,30.43932,30.43932,0,30.43932,1,13.85541,13.72003,0,13.85541,11.43,11.43,0,11.43,0,16,0.186,0.009,1,0.2,0.394,-0.492,10,0.005,0
unit_sel,74770702.304,0,1,0.2713366,30.48824,30.76477,30.48824,30.48824,30.48824,-0.27653,-0.02704,13.12274,-0.13233,-0.11932,1,30.48824,30.48824,0,30.48824,1,13.87256,13.71872,0,13.87256,11.43,11.43,0,11.43,1024,16,-0.044,0.001,1,0.2,0.394,-0.492,10,0.005,0
unit_sel,74770702.504,0,1,0.2713187,30.83061,30.42239,30.83061,30.83061,30.83061,0.40822,-0.01851,13.12275,-0.13703,-0.12057,1,30.83061,30.83061,0,30.83061,1,13.83827,13.7183,0,13.83827,11.43,11.43,0,11.43,0,16,-0.162,-0.01,1,0.2,0.394,-0.492,10,0.005,0
unit_sel,74770702.704,0,1,0.2713004,30.58606,30.4713,30.58606,30.58606,30.58606,0.11476,-0.00949,13.12276,-0.12594,-0.12062,1,30.58606,30.58606,0,30.58606,1,13.82112,13.72082,0,13.82112,11.43,11.43,0,11.43,0,16,0.235,-0.008,1,0.2,0.394,-0.492,10,0.005,0
unit_sel,74770702.904,0,1,0.2712824,30.39041,30.32457,30.39041,30.39041,30.39041,0.06583,-0.01508,13.12277,-0.06317,-0.11873,1,30.39041,30.39041,0,30.39041,1,13.83827,13.71928,0,13.83827,11.43,11.43,0,11.43,1024,16,-0.165,-0.002,1,0.2,0.394,-0.492,10,0.005,0
unit_sel,74770703.104,0,1,0.2712644,30.43932,30.61804,30.43932,30.43932,30.43932,-0.17872,-0.02435,13.12278,-0.13602,-0.11917,1,30.43932,30.43932,0,30.43932,1,13.82541,13.71931,0,13.82541,11.43,11.43,0,11.43,1024,16,0.169,-0.001,1,0.2,0.394,-0.492,10,0.005,0
unit_sel,74770703.304,0,1,0.2712464,30.63496,30.81368,30.63496,30.63496,30.63496,-0.17872,-0.0323,13.12279,-0.10304,-0.11845,1,30.63496,30.63496,0,30.63496,1,13.84684,13.718,0,13.84684,11.43,11.43,0,11.43,0,16,0.029,-0.006,1,0.2,0.394,-0.492,10,0.005,0
unit_sel,74770703.504,0,1,0.2712284,30.39041,30.32457,30.39041,30.39041,30.39041,0.06583,-0.03794,13.1228,-0.1109,-0.11846,1,30.39041,30.39041,0,30.39041,1,13.83827,13.71871,0,13.83827,11.43,11.43,0,11.43,1024,16,-0.347,-0.005,1,0.2,0.394,-0.492,10,0.005,0
unit_sel,74770703.704,0,1,0.2712104,30.24367,30.47131,30.24367,30.24367,30.24367,-0.22764,-0.04158,13.12281,-0.10207,-0.11807,1,30.24367,30.24367,0,30.24367,1,13.82541,13.71896,0,13.82541,11.43,11.43,0,11.43,0,16,-0.443,-0.021,1,0.2,0.394,-0.492,10,0.005,0
unit_sel,74770703.904,0,1,0.2710387,30.39041,30.42239,30.39041,30.39041,30.39041,-0.03198,-0.03551,13.12282,-0.09234,-0.11716,1,30.39041,30.39041,0,30.39041,1,13.85113,13.72012,0,13.85113,11.43,11.43,0,11.43,0,16,-0.067,-0.039,1,0.2,0.394,-0.492,10,0.005,0
unit_sel,74770704.104,0,1,0.2710207,30.58606,30.71586,30.58606,30.58606,30.58606,-0.1298,-0.0449,13.12283,-0.1099,-0.11733,1,30.58606,30.58606,0,30.58606,1,13.84255,13.71971,0,13.84255,11.43,11.43,0,11.43,0,16,0.757,-0.037,1,0.2,0.394,-0.492,10,0.005,0
unit_sel,74770704.304,0,1,0.2710025,30.7817,30.52022,30.7817,30.7817,30.7817,0.26148,-0.03289,13.12284,-0.09949,-0.11701,1,30.7817,30.7817,0,30.7817,1,13.81254,13.72154,0,13.81254,11.43,11.43,0,11.43,0,16,0.576,-0.009,1,0.2,0.394,-0.492,10,0.005,0
unit_sel,74770704.504,0,1,0.2709844,30.68388,30.56912,30.68388,30.68388,30.68388,0.11476,-0.0347,13.12285,-0.0805,-0.11549,1,30.68388,30.68388,0,30.68388,1,13.82112,13.71911,0,13.82112,11.43,11.43,0,11.43,0,16,-0.042,0.014,1,0.2,0.394,-0.492,10,0.005,0
unit_sel,74770704.704,0,1,0.2709663,30.73279,30.42239,30.73279,30.73279,30.73279,0.3104,-0.03256,13.12286,-0.09783,-0.11469,1,30.73279,30.73279,0,30.73279,1,13.81683,13.71892,0,13.81683,11.43,11.43,0,11.43,0,16,-0.186,0.024,1,0.2,0.394,-0.492,10,0.005,0
unit_sel,74770704.904,0,1,0.2709482,30.29258,30.37347,30.29258,30.29258,30.29258,-0.08089,-0.03255,13.12288,-0.11382,-0.11422,1,30.29258,30.29258,0,30.29258,1,13.83827,13.72008,0,13.83827,11.43,11.43,0,11.43,0,16,-0.441,0.026,1,0.2,0.394,-0.492,10,0.005,0
unit_sel,74770705.104,0,1,0.2709303,30.58606,30.56912,30.58606,30.58606,30.58606,0.01694,-0.04106,13.12289,-0.08987,-0.11373,1,30.58606,30.58606,0,30.58606,1,13.84255,13.71831,0,13.84255,11.43,11.43,0,11.43,0,16,-0.015,0.011,1,0.2,0.394,-0.492,10,0.005,0
unit_sel,74770705.304,0,1,0.2709122,30.73279,30.56912,30.73279,30.73279,30.73279,0.16367,-0.04157,13.1229,-0.13135,-0.11437,1,30.73279,30.73279,0,30.73279,1,13.87685,13.71969,0,13.87685,11.43,11.43,0,11.43,0,16,0.373,0.01,1,0.2,0.394,-0.492,10,0.005,0
unit_sel,74770705.504,0,1,0.2708941,30.83061,30.66695,30.83061,30.83061,30.83061,0.16366,-0.03352,13.12291,-0.12703,-0.11568,1,30.83061,30.83061,0,30.83061,1,13.81254,13.71973,0,13.81254,11.43,11.43,0,11.43,0,16,0.124,0.011,1,0.2,0.394,-0.492,10,0.005,0
unit_sel,74770705.704,0,1,0.2708758,30.53715,30.12892,30.53715,30.53715,30.53715,0.40823,-0.02,13.12292,-0.12023,-0.1152,1,30.53715,30.53715,0,30.53715,1,13.81254,13.72224,0,13.81254,11.43,11.43,0,11.43,0,16,0.039,0.031,1,0.2,0.394,-0.492,10,0.005,0
unit_sel,74770705.904,0,1,0.2709176,30.43932,30.27566,30.43932,30.43932,30.43932,0.16366,-0.01944,13.12293,-0.12244,-0.11482,1,30.43932,30.43932,0,30.43932,1,13.80826,13.72003,0,13.80826,11.43,11.43,0,11.43,0,16,-0.355,0.032,1,0.2,0.394,-0.492,10,0.005,0
unit_sel,74770706.104,0,1,0.2708995,30.24368,30.56913,30.24368,30.24368,30.24368,-0.32545,-0.01815,13.12294,-0.12218,-0.11437,1,30.24368,30.24368,0,30.24368,1,13.85541,13.72029,0,13.85541,11.43,11.43,0,11.43,0,16,-0.462,0.013,1,0.2,0.394,-0.492,10,0.005,0
unit_sel,74770706.304,0,1,0.2708816,30.58606,30.91151,30.58606,30.58606,30.58606,-0.32545,-0.0283,13.12295,-0.12282,-0.1151,1,30.58606,30.58606,0,30.58606,1,13.85541,13.71965,0,13.85541,11.43,11.43,0,11.43,1024,16,0.54,-0.002,1,0.2,0.394,-0.492,10,0.005,0
unit_sel,74770706.504,0,1,0.2708635,30.78169,30.4713,30.78169,30.78169,30.78169,0.3104,-0.01977,13.12296,-0.13046,-0.11596,1,30.78169,30.78169,0,30.78169,1,13.83398,13.72058,0,13.83398,11.43,11.43,0,11.43,1024,16,0.207,0.004,1,0.2,0.394,-0.492,10,0.005,0
unit_sel,74770706.704,0,1,0.2708452,30.39041,30.17784,30.39041,30.39041,30.39041,0.21257,-0.01161,13.12297,-0.11689,-0.11589,1,30.39041,30.39041,0,30.39041,1,13.87256,13.7213,0,13.87256,11.43,11.43,0,11.43,0,16,-0.362,0.013,1,0.2,0.394,-0.492,10,0.005,0
unit_sel,74770706.904,0,1,0.2708272,30.68388,30.32457,30.68388,30.68388,30.68388,0.35932,-0.00656,13.12298,-0.11392,-0.11673,1,30.68388,30.68388,0,30.68388,1,13.85113,13.71998,0,13.85113,11.43,11.43,0,11.43,1024,16,-0.046,0.004,1,0.2,0.394,-0.492,10,0.005,0
unit_sel,74770707.104,0,1,0.2708092,30.63496,30.52022,30.63496,30.63496,30.63496,0.11474,0.00105,13.123,-0.1096,-0.11687,1,30.63496,30.63496,0,30.63496,1,13.81683,13.72001,0,13.81683,11.43,11.43,0,11.43,0,16,-0.17,-0.01,1,0.2,0.394,-0.492,10,0.005,0
unit_sel,74770707.304,0,1,0.2707911,30.73279,30.17783,30.73279,30.73279,30.73279,0.55496,0.00853,13.12301,-0.13122,-0.11672,1,30.73279,30.73279,0,30.73279,1,13.82541,13.71982,0,13.82541,11.43,11.43,0,11.43,0,16,-0.095,-0.019,1,0.2,0.394,-0.492,10,0.005,0
unit_sel,74770707.504,0,1,0.2707731,30.87952,30.81367,30.87952,30.87952,30.87952,0.06585,-0.00347,13.12302,-0.10253,-0.11606,1,30.87952,30.87952,0,30.87952,1,13.83398,13.71851,0,13.83398,11.43,11.43,0,11.43,0,16,0.6,-0.024,1,0.2,0.394,-0.492,10,0.005,0
unit_sel,74770707.704,0,1,0.2707549,30.48823,30.56912,30.48823,30.48823,30.48823,-0.08089,-0.01505,13.12303,-0.10543,-0.1157,1,30.48823,30.48823,0,30.48823,1,13.81254,13.71989,0,13.81254,11.43,11.43,0,11.43,1024,16,0.126,-0.003,1,0.2,0.394,-0.492,10,0.005,0
unit_sel,74770707.904,0,1,0.2707191,30.3415,30.22674,30.3415,30.3415,30.3415,0.11476,-0.00331,13.12304,-0.10923,-0.11497,1,30.3415,30.3415,0,30.3415,1,13.81683,13.72038,0,13.81683,11.43,11.43,0,11.43,0,16,-0.929,-0.008,1,0.2,0.394,-0.492,10,0.005,0
unit_sel,74770708.104,0,1,0.2707011,30.39042,30.56912,30.39042,30.39042,30.39042,-0.17871,-0.00639,13.12305,-0.09612,-0.11407,1,30.39042,30.39042,0,30.39042,1,13.82541,13.72063,0,13.82541,11.43,11.43,0,11.43,0,16,0.124,-0.024,1,0.2,0.394,-0.492,10,0.005,0
unit_sel,74770708.304,0,1,0.2706831,30.63497,30.12893,30.63497,30.63497,30.63497,0.50604,-0.00339,13.12306,-0.10082,-0.11353,1,30.63497,30.63497,0,30.63497,1,13.82541,13.72022,0,13.82541,11.43,11.43,0,11.43,0,16,0.037,-0.025,1,0.2,0.394,-0.492,10,0.005,0
unit_sel,74770708.504,0,1,0.2706649,30.29259,30.42238,30.29259,30.29259,30.29259,-0.12979,-0.0036,13.12307,-0.12606,-0.11362,1,30.29259,30.29259,0,30.29259,1,13.81683,13.7207,0,13.81683,11.43,11.43,0,11.43,0,16,-0.233,-0.031,1,0.2,0.394,-0.492,10,0.005,0
unit_sel,74770708.704,0,1,0.270647,30.3415,30.52021,30.3415,30.3415,30.3415,-0.17871,-0.00951,13.12308,-0.12286,-0.11345,1,30.3415,30.3415,0,30.3415,1,13.84684,13.71961,0,13.84684,11.43,11.43,0,11.43,0,16,-0.194,-0.045,1,0.2,0.394,-0.492,10,0.005,0
unit_sel,74770708.904,0,1,0.2706289,30.24368,30.08001,30.24368,30.24368,30.24368,0.16366,-0.00177,13.12309,-0.14698,-0.1146,1,30.24368,30.24368,0,30.24368,1,13.82112,13.72121,0,13.82112,11.43,11.43,0,11.43,0,16,-0.391,-0.055,1,0.2,0.394,-0.492,10,0.005,0
unit_sel,74770709.104,0,1,0.270611,30.68387,30.56912,30.68387,30.68387,30.68387,0.11475,-0.0048,13.12311,-0.11378,-0.11427,1,30.68387,30.68387,0,30.68387,1,13.8597,13.72012,0,13.8597,11.43,11.43,0,11.43,0,16,0.6,-0.065,1,0.2,0.394,-0.492,10,0.005,0
unit_sel,74770709.304,0,1,0.2705929,30.7817,31.05823,30.7817,30.7817,30.7817,-0.27653,-0.00691,13.12312,-0.079,-0.11397,1,30.7817,30.7817,0,30.7817,1,13.84684,13.7206,0,13.84684,11.43,11.43,0,11.43,0,16,0.782,-0.051,1,0.2,0.394,-0.492,10,0.005,0
unit_sel,74770709.504,0,1,0.2705747,30.43932,30.66695,30.43932,30.43932,30.43932,-0.22762,-0.01651,13.12313,-0.14733,-0.11506,1,30.43932,30.43932,0,30.43932,1,13.86828,13.72087,0,13.86828,11.43,11.43,0,11.43,0,16,0.228,-0.012,1,0.2,0.394,-0.492,10,0.005,0
unit_sel,74770709.704,0,1,0.2705567,30.73279,30.12892,30.73279,30.73279,30.73279,0.60387,-0.00833,13.12314,-0.10939,-0.1157,1,30.73279,30.73279,0,30.73279,1,13.8597,13.72022,0,13.8597,11.43,11.43,0,11.43,0,16,-0.321,0.011,1,0.2,0.394,-0.492,10,0.005,0
unit_sel,74770709.904,0,1,0.270548,30.58606,30.42239,30.58606,30.58606,30.58606,0.16366,-0.01108,13.12315,-0.11342,-0.11618,1,30.58606,30.58606,0,30.58606,1,13.84255,13.72048,0,13.84255,11.43,11.43,0,11.43,0,16,0.059,0.022,1,0.2,0.394,-0.492,10,0.005,0
unit_sel,74770710.104,0,1,0.27053,30.24367,30.4713,30.24367,30.24367,30.24367,-0.22763,-0.02242,13.12316,-0.12714,-0.11657,1,30.24367,30.24367,0,30.24367,1,13.85113,13.71961,0,13.85113,11.43,11.43,0,11.43,0,16,-0.479,0.022,1,0.2,0.394,-0.492,10,0.005,0
unit_sel,74770710.304,0,1,0.2705121,30.43932,30.42239,30.43932,30.43932,30.43932,0.01693,-0.03037,13.12317,-0.10658,-0.11668,1,30.43932,30.43932,0,30.43932,1,13.82541,13.71874,0,13.82541,11.43,11.43,0,11.43,1024,16,-0.393,0.002,1,0.2,0.394,-0.492,10,0.005,0
unit_sel,74770710.504,0,1,0.2704941,29.95021,30.08001,29.95021,29.95021,29.95021,-0.1298,-0.03996,13.12318,-0.1219,-0.11653,1,29.95021,29.95021,0,29.95021,1,13.85113,13.72057,0,13.85113,11.43,11.43,0,11.43,0,16,-0.521,-0.013,1,0.2,0.394,-0.492,10,0.005,0
unit_sel,74770710.704,0,1,0.2704762,30.24368,30.03111,30.24368,30.24368,30.24368,0.21257,-0.03575,13.12319,-0.12571,-0.11714,1,30.24368,30.24368,0,30.24368,1,13.82112,13.72105,0,13.82112,11.43,11.43,0,11.43,0,16,-0.237,-0.039,1,0.2,0.394,-0.492,10,0.005,0
unit_sel,74770710.904,0,1,0.2704583,30.58606,30.12892,30.58606,30.58606,30.58606,0.45714,-0.02117,13.1232,-0.16516,-0.11795,1,30.58606,30.58606,0,30.58606,1,13.83398,13.72018,0,13.83398,11.43,11.43,0,11.43,0,16,-0.24,-0.072,1,0.2,0.394,-0.492,10,0.005,0
unit_sel,74770711.104,0,1,0.2704401,30.24367,30.56912,30.24367,30.24367,30.24367,-0.32545,-0.02171,13.12321,-0.09068,-0.11715,1,30.24367,30.24367,0,30.24367,1,13.86399,13.72179,0,13.86399,11.43,11.43,0,11.43,0,16,0.382,-0.084,1,0.2,0.394,-0.492,10,0.005,0
unit_sel,74770711.304,0,1,0.2704222,30.58606,30.27566,30.58606,30.58606,30.58606,0.3104,-0.02388,13.12323,-0.09651,-0.11729,1,30.58606,30.58606,0,30.58606,1,13.83398,13.72024,0,13.83398,11.43,11.43,0,11.43,0,16,0.333,-0.077,1,0.2,0.394,-0.492,10,0.005,0
unit_sel,74770711.504,0,1,0.2704042,29.99911,30.76477,29.99911,29.99911,29.99911,-0.76565,-0.04157,13.12324,-0.10911,-0.11697,1,29.99911,29.99911,0,29.99911,1,13.83398,13.7205,0,13.83398,11.43,11.43,0,11.43,0,16,-0.009,-0.065,1,0.2,0.394,-0.492,10,0.005,0
unit_sel,74770711.704,0,1,0.2703862,31.2219,30.42239,31.2219,31.2219,31.2219,0.79951,-0.01524,13.12325,-0.13752,-0.11743,1,31.2219,31.2219,0,31.2219,1,13.81254,13.72211,0,13.81254,11.43,11.43,0,11.43,0,16,0.851,-0.048,1,0.2,0.394,-0.492,10,0.005,0
unit_sel,74770711.904,0,1,0.2705224,30.63496,30.52021,30.63496,30.63496,30.63496,0.11476,-0.01299,13.12326,-0.15281,-0.1176,1,30.63496,30.63496,0,30.63496,1,13.85113,13.71967,0,13.85113,11.43,11.43,0,11.43,0,16,-0.296,-0.025,1,0.2,0.394,-0.492,10,0.005,0
unit_sel,74770712.104,0,1,0.2705042,30.24368,30.66695,30.24368,30.24368,30.24368,-0.42327,-0.02243,13.12327,-0.1124,-0.11775,1,30.24368,30.24368,0,30.24368,1,13.82541,13.7215,0,13.82541,11.43,11.43,0,11.43,1024,16,0.168,-0.004,1,0.2,0.394,-0.492,10,0.005,0
unit_sel,74770712.304,0,1,0.2704864,30.43932,30.4713,30.43932,30.43932,30.43932,-0.03198,-0.0361,13.12328,-0.08122,-0.11655,1,30.43932,30.43932,0,30.43932,1,13.82969,13.71838,0,13.82969,11.43,11.43,0,11.43,1024,16,-0.409,0.001,1,0.2,0.394,-0.492,10,0.005,0
unit_sel,74770712.504,0,1,0.2704684,30.53715,30.52021,30.53715,30.53715,30.53715,0.01694,-0.04541,13.12329,-0.10918,-0.11618,1,30.53715,30.53715,0,30.53715,1,13.87256,13.72043,0,13.87256,11.43,11.43,0,11.43,0,16,0.386,0.009,1,0.2,0.394,-0.492,10,0.005,0
unit_sel,74770712.704,0,1,0.2704504,30.29258,30.27565,30.29258,30.29258,30.29258,0.01693,-0.04486,13.1233,-0.13058,-0.11738,1,30.29258,30.29258,0,30.29258,1,13.83827,13.72046,0,13.83827,11.43,11.43,0,11.43,0,16,-0.547,0.012,1,0.2,0.394,-0.492,10,0.005,0
unit_sel,74770712.904,0,1,0.2704325,30.68388,30.71585,30.68388,30.68388,30.68388,-0.03198,-0.04151,13.12331,-0.11318,-0.11729,1,30.68388,30.68388,0,30.68388,1,13.79968,13.72072,0,13.79968,11.43,11.43,0,11.43,1024,16,0.341,0,1,0.2,0.394,-0.492,10,0.005,0
unit_sel,74770713.104,0,1,0.2704143,30.48823,30.56911,30.48823,30.48823,30.48823,-0.08088,-0.04685,13.12332,-0.10367,-0.116,1,30.48823,30.48823,0,30.48823,1,13.87685,13.72165,0,13.87685,11.43,11.43,0,11.43,0,16,0.469,0.019,1,0.2,0.394,-0.492,10,0.005,0
unit_sel,74770713.304,0,1,0.2703963,30.63497,30.42239,30.63497,30.63497,30.63497,0.21258,-0.04048,13.12333,-0.10499,-0.11668,1,30.63497,30.63497,0,30.63497,1,13.8597,13.72033,0,13.8597,11.43,11.43,0,11.43,0,16,-0.312,0.024,1,0.2,0.394,-0.492,10,0.005,0
unit_sel,74770713.504,0,1,0.2703784,30.29258,31.05823,30.29258,30.29258,30.29258,-0.76565,-0.05657,13.12334,-0.11037,-0.11703,1,30.29258,30.29258,0,30.29258,1,13.82112,13.71924,0,13.82112,11.43,11.43,0,11.43,0,16,-0.171,0.011,1,0.2,0.394,-0.492,10,0.005,0
